KEY,FREQ,REF_AREA,ADJUSTMENT,ICP_ITEM,STS_INSTITUTION,ICP_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DATA_COMP,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2000-12,11.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2001-01,9.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2001-02,8.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2001-03,8.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2001-04,9.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2001-05,9.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2001-06,9.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2001-07,8.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2001-08,5.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2001-09,4.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2001-10,5.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2001-11,4.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2001-12,4.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2002-01,7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2002-02,8.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2002-03,9.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2002-04,9.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2002-05,6.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2002-06,5.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2002-07,5.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
