KEY,FREQ,REF_AREA,ADJUSTMENT,ICP_ITEM,STS_INSTITUTION,ICP_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DATA_COMP,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1997-11,13.1,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1997-12,13.2,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1998-01,13.6,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1998-02,14.3,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1998-03,14,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1998-04,13.6,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1998-05,13.5,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1998-06,12,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1998-07,11.8,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1998-08,11,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1998-09,10.6,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1998-10,9.9,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1998-11,9.4,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1998-12,8.6,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1999-01,6.8,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1999-02,5.5,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,1999-03,6.1,D,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
