KEY,FREQ,REF_AREA,ADJUSTMENT,ICP_ITEM,STS_INSTITUTION,ICP_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DATA_COMP,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1998-08,1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1998-09,1.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1998-10,1.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1998-11,1.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1998-12,1.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1999-01,1.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1999-02,1.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1999-03,1.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1999-04,1.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1999-05,1.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1999-06,1.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1999-07,2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1999-08,2.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1999-09,2.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1999-10,2.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
